Date,Open,High,Low,Close,Volume
2008-03-11 00:00:00+09:00,1960.934217172612,2023.3609619140623,1960.934217172612,2023.3609619140625,3795000
2008-03-12 00:00:00+09:00,2023.3602286108135,2034.376708984375,2023.3602286108135,2034.376708984375,5389000
2008-03-13 00:00:00+09:00,2030.70514063773,2038.0494630270166,1971.9505615234377,1971.9505615234375,4779000
2008-03-14 00:00:00+09:00,1971.9506495781097,1971.9506495781097,1858.1136474609375,1858.1136474609375,9848000
2008-03-17 00:00:00+09:00,1792.0147705078123,1792.0147705078123,1792.0147705078123,1792.0147705078125,4898000
2008-03-18 00:00:00+09:00,1786.1391450711383,1806.7032470703125,1786.1391450711383,1806.7032470703125,4480000
2008-03-19 00:00:00+09:00,1806.7035273361944,1898.507568359375,1806.7035273361944,1898.507568359375,5045000
2008-03-21 00:00:00+09:00,1898.5070362640204,1913.1956787109375,1898.5070362640204,1913.1956787109375,1998000
2008-03-24 00:00:00+09:00,1924.2121605461252,1924.2121605461252,1913.1956787109375,1913.1956787109375,1260000
2008-03-25 00:00:00+09:00,1991.7802158043032,2016.0164794921875,1991.7802158043032,2016.0164794921875,3985000
2008-03-26 00:00:00+09:00,2018.6004558625766,2025.9810791015623,2018.6004558625766,2025.9810791015625,2303000
2008-03-27 00:00:00+09:00,1955.1261776835502,1985.38671875,1955.1261776835502,1985.38671875,3629000
2008-03-28 00:00:00+09:00,1985.3872762191168,2044.4322509765627,1985.3872762191168,2044.4322509765625,3248000
2008-03-31 00:00:00+09:00,2044.4315661414194,2044.4315661414194,1959.5544433593748,1959.554443359375,3407000
2008-04-01 00:00:00+09:00,1959.554292724163,2018.5992431640625,1959.554292724163,2018.5992431640625,4258000
2008-04-02 00:00:00+09:00,2018.599872811963,2147.7607421875,2018.599872811963,2147.7607421875,4764000
2008-04-03 00:00:00+09:00,2152.9271091171618,2236.328125,2152.9271091171618,2236.328125,4030000
2008-04-04 00:00:00+09:00,2217.876960053866,2217.876960053866,2210.496337890625,2210.496337890625,3285000
2008-04-07 00:00:00+09:00,2161.784010971095,2188.354248046875,2161.784010971095,2188.354248046875,3791000
2008-04-08 00:00:00+09:00,2188.354393448032,2188.354393448032,2162.522216796875,2162.522216796875,4157000
2008-04-09 00:00:00+09:00,2163.259943019701,2163.259943019701,2121.928466796875,2121.928466796875,3633000
2008-04-10 00:00:00+09:00,2114.54758438974,2151.45068359375,2114.54758438974,2151.45068359375,3106000
2008-04-11 00:00:00+09:00,2195.734869456814,2195.734869456814,2188.354248046875,2188.354248046875,4531000
2008-04-14 00:00:00+09:00,2182.4492002884826,2182.4492002884826,2088.71533203125,2088.71533203125,2534000
2008-04-15 00:00:00+09:00,2064.9345894102958,2070.263916015625,2064.9345894102958,2070.263916015625,2548000
2008-04-16 00:00:00+09:00,2071.00218359375,2121.928466796875,2071.00218359375,2121.928466796875,3507000
2008-04-17 00:00:00+09:00,2208.2819196428572,2208.2819196428572,2195.73486328125,2195.73486328125,3374000
2008-04-18 00:00:00+09:00,2163.997827967701,2199.4248046875,2163.997827967701,2199.4248046875,2172000
2008-04-21 00:00:00+09:00,2217.1385107260726,2236.328125,2217.1385107260726,2236.328125,4594000
2008-04-22 00:00:00+09:00,2237.803935731132,2237.803935731132,2151.45068359375,2151.45068359375,2437000
2008-04-23 00:00:00+09:00,2164.736170733999,2164.736170733999,2147.7607421875,2147.7607421875,1813000
2008-04-24 00:00:00+09:00,2149.974679105576,2155.14111328125,2149.974679105576,2155.14111328125,1888000
2008-04-25 00:00:00+09:00,2185.4019994828996,2188.354248046875,2185.4019994828996,2188.354248046875,2542000
2008-04-28 00:00:00+09:00,2188.3541288633605,2188.3541288633605,2184.663818359375,2184.663818359375,2103000
2008-04-30 00:00:00+09:00,2176.545112548828,2214.186279296875,2176.545112548828,2214.186279296875,2227000
2008-05-01 00:00:00+09:00,2214.186279296875,2214.186279296875,2214.186279296875,2214.186279296875,2292000
2008-05-02 00:00:00+09:00,2214.186460433468,2287.99267578125,2214.186460433468,2287.99267578125,2504000
2008-05-07 00:00:00+09:00,2247.463148902599,2247.463148902599,2221.566650390625,2221.566650390625,2640000
2008-05-08 00:00:00+09:00,2191.3062683833314,2191.3062683833314,2166.212158203125,2166.212158203125,2861000
2008-05-09 00:00:00+09:00,2161.784120988931,2161.784120988931,2062.8837890625,2062.8837890625,3945000
2008-05-12 00:00:00+09:00,2062.883763227513,2092.40625,2062.883763227513,2092.40625,2908000
2008-05-13 00:00:00+09:00,2273.2313779633623,2354.418212890625,2273.2313779633623,2354.418212890625,12082000
2008-05-14 00:00:00+09:00,2391.3210344373083,2406.082275390625,2391.3210344373083,2406.082275390625,6021000
2008-05-15 00:00:00+09:00,2388.9297206105084,2406.082275390625,2388.9297206105084,2406.082275390625,2993000
2008-05-16 00:00:00+09:00,2372.131697998047,2372.131697998047,2361.798828125,2361.798828125,2351000
2008-05-19 00:00:00+09:00,2383.2026177637326,2383.2026177637326,2376.56005859375,2376.56005859375,1995000
2008-05-20 00:00:00+09:00,2398.701665430893,2398.701665430893,2391.321044921875,2391.321044921875,2114000
2008-05-21 00:00:00+09:00,2398.7019224936917,2398.7019224936917,2376.56005859375,2376.56005859375,2825000
2008-05-22 00:00:00+09:00,2376.559345425868,2376.559345425868,2339.65625,2339.65625,2855000
2008-05-23 00:00:00+09:00,2348.513721931505,2348.513721931505,2347.03759765625,2347.03759765625,2989000
2008-05-26 00:00:00+09:00,2326.3718762400795,2326.3718762400795,2324.895751953125,2324.895751953125,1559000
2008-05-27 00:00:00+09:00,2361.7988159937886,2376.56005859375,2361.7988159937886,2376.56005859375,1742000
2008-05-28 00:00:00+09:00,2354.418237692212,2354.418237692212,2324.895751953125,2324.895751953125,2083000
2008-05-29 00:00:00+09:00,2324.895889881514,2442.98583984375,2324.895889881514,2442.98583984375,2802000
2008-05-30 00:00:00+09:00,2441.5096827915736,2479.888916015625,2441.5096827915736,2479.888916015625,2409000
2008-06-02 00:00:00+09:00,2479.8886835703593,2479.8886835703593,2465.12744140625,2465.12744140625,3184000
2008-06-03 00:00:00+09:00,2465.1274710890007,2465.1274710890007,2428.224365234375,2428.224365234375,1635000
2008-06-04 00:00:00+09:00,2428.2235933191637,2509.410400390625,2428.2235933191637,2509.410400390625,2333000
2008-06-05 00:00:00+09:00,2509.411403111049,2509.411403111049,2479.888916015625,2479.888916015625,2544000
2008-06-06 00:00:00+09:00,2479.8888586956523,2546.314453125,2479.8888586956523,2546.314453125,2655000
2008-06-09 00:00:00+09:00,2502.029781565947,2509.410400390625,2502.029781565947,2509.410400390625,1552000
2008-06-10 00:00:00+09:00,2509.41039681085,2516.791015625,2509.41039681085,2516.791015625,2890000
2008-06-11 00:00:00+09:00,2516.7914273131128,2634.88134765625,2516.7914273131128,2634.88134765625,3768000
2008-06-12 00:00:00+09:00,2641.524525918027,2641.524525918027,2487.26953125,2487.26953125,3784000
2008-06-13 00:00:00+09:00,2502.0305233566014,2502.0305233566014,2494.64990234375,2494.64990234375,6889000
2008-06-16 00:00:00+09:00,2496.1257331234287,2568.455810546875,2496.1257331234287,2568.455810546875,1400000
2008-06-17 00:00:00+09:00,2567.7172854426317,2567.7172854426317,2516.791015625,2516.791015625,1314000
2008-06-18 00:00:00+09:00,2516.791736658391,2531.552978515625,2516.791736658391,2531.552978515625,1138000
2008-06-19 00:00:00+09:00,2485.6287232322147,2485.6287232322147,2450.36572265625,2450.36572265625,2520000
2008-06-20 00:00:00+09:00,2450.3660089940204,2450.3660089940204,2391.321044921875,2391.321044921875,2423000
2008-06-23 00:00:00+09:00,2428.224365234375,2428.224365234375,2428.224365234375,2428.224365234375,2557000
2008-06-24 00:00:00+09:00,2428.2245960984706,2442.98583984375,2428.2245960984706,2442.98583984375,2991000
2008-06-25 00:00:00+09:00,2442.985383112981,2442.985383112981,2398.70166015625,2398.70166015625,2239000
2008-06-26 00:00:00+09:00,2398.70166015625,2398.70166015625,2398.70166015625,2398.70166015625,1639000
2008-06-27 00:00:00+09:00,2398.701202681388,2398.701202681388,2339.65625,2339.65625,1971000
2008-06-30 00:00:00+09:00,2339.6570265246974,2339.6570265246974,2287.99267578125,2287.99267578125,3548000
2008-07-01 00:00:00+09:00,2287.9924261454985,2295.373046875,2287.9924261454985,2295.373046875,2478000
2008-07-02 00:00:00+09:00,2295.3728266697303,2295.3728266697303,2258.4697265625,2258.4697265625,2712000
2008-07-03 00:00:00+09:00,2258.4699596058235,2273.231201171875,2258.4699596058235,2273.231201171875,2135000
2008-07-04 00:00:00+09:00,2273.2311846864955,2295.373046875,2273.2311846864955,2295.373046875,2232000
2008-07-07 00:00:00+09:00,2295.373297316028,2295.373297316028,2287.99267578125,2287.99267578125,1975000
2008-07-08 00:00:00+09:00,2249.613248266763,2249.613248266763,2228.947509765625,2228.947509765625,3041000
2008-07-09 00:00:00+09:00,2228.947703503024,2287.99267578125,2228.947703503024,2287.99267578125,3484000
2008-07-10 00:00:00+09:00,2288.730700838113,2332.2763671875,2288.730700838113,2332.2763671875,3331000
2008-07-11 00:00:00+09:00,2333.7524550538624,2376.56005859375,2333.7524550538624,2376.56005859375,4453000
2008-07-14 00:00:00+09:00,2376.559994076107,2457.746826171875,2376.559994076107,2457.746826171875,4777000
2008-07-15 00:00:00+09:00,2430.439055257908,2430.439055257908,2413.463623046875,2413.463623046875,3263000
2008-07-16 00:00:00+09:00,2413.462624423475,2450.36572265625,2413.462624423475,2450.36572265625,3160000
2008-07-17 00:00:00+09:00,2450.36572265625,2450.36572265625,2450.36572265625,2450.36572265625,3210000
2008-07-18 00:00:00+09:00,2450.365998250575,2450.365998250575,2406.082275390625,2406.082275390625,3545000
2008-07-22 00:00:00+09:00,2332.276354903695,2361.798840408805,2287.9926266460297,2347.03759765625,4382000
2008-07-23 00:00:00+09:00,2354.4182190325273,2354.4182190325273,2347.03759765625,2347.03759765625,2823000
2008-07-24 00:00:00+09:00,2383.9406798937307,2383.9406798937307,2376.56005859375,2376.56005859375,2536000
2008-07-25 00:00:00+09:00,2380.2503814697266,2380.2503814697266,2361.798828125,2361.798828125,1985000
2008-07-28 00:00:00+09:00,2361.797623801917,2361.797623801917,2310.13330078125,2310.13330078125,2371000
2008-07-29 00:00:00+09:00,2235.5897997728775,2265.850341796875,2235.5897997728775,2265.850341796875,2574000
2008-07-30 00:00:00+09:00,2265.8505639569935,2295.373046875,2265.8505639569935,2295.373046875,1906000
2008-07-31 00:00:00+09:00,2295.3732601117486,2332.2763671875,2295.3732601117486,2332.2763671875,2372000
2008-08-01 00:00:00+09:00,2334.490137935398,2334.490137935398,2221.566650390625,2221.566650390625,1830000
2008-08-04 00:00:00+09:00,2221.566813012404,2221.566813012404,2166.212158203125,2166.212158203125,3511000
2008-08-05 00:00:00+09:00,2166.2121636284724,2166.2121636284724,2158.83154296875,2158.83154296875,3016000
2008-08-06 00:00:00+09:00,2158.831829133581,2251.089599609375,2158.831829133581,2251.089599609375,3814000
2008-08-07 00:00:00+09:00,2265.850750732422,2361.798828125,2265.850750732422,2361.798828125,8682000
2008-08-08 00:00:00+09:00,2355.1567037133264,2413.463623046875,2355.1567037133264,2413.463623046875,5030000
2008-08-11 00:00:00+09:00,2527.1243474530347,2553.694580078125,2527.1243474530347,2553.694580078125,4710000
2008-08-12 00:00:00+09:00,2553.6945702563758,2568.455810546875,2553.6945702563758,2568.455810546875,5897000
2008-08-13 00:00:00+09:00,2566.97969639067,2566.97969639067,2553.694580078125,2553.694580078125,2984000
2008-08-14 00:00:00+09:00,2548.5281410415164,2561.0751953125,2548.5281410415164,2561.0751953125,3165000
2008-08-15 00:00:00+09:00,2561.0760748969183,2657.024169921875,2561.0760748969183,2657.024169921875,3763000
2008-08-18 00:00:00+09:00,2656.2853863423097,2656.2853863423097,2642.26220703125,2642.26220703125,2697000
2008-08-19 00:00:00+09:00,2642.2620221617594,2642.2620221617594,2553.694580078125,2553.694580078125,2531000
2008-08-20 00:00:00+09:00,2553.694835574128,2553.694835574128,2538.93359375,2538.93359375,1942000
2008-08-21 00:00:00+09:00,2538.9333251253584,2575.83642578125,2538.9333251253584,2575.83642578125,2473000
2008-08-22 00:00:00+09:00,2577.3120899010264,2577.3120899010264,2516.791015625,2516.791015625,1989000
2008-08-25 00:00:00+09:00,2516.791201997139,2620.119873046875,2516.791201997139,2620.119873046875,1941000
2008-08-26 00:00:00+09:00,2620.119873046875,2620.119873046875,2620.119873046875,2620.119873046875,2240000
2008-08-27 00:00:00+09:00,2612.739526437142,2612.739526437142,2575.83642578125,2575.83642578125,1558000
2008-08-28 00:00:00+09:00,2575.8359661381965,2575.8359661381965,2516.791015625,2516.791015625,3501000
2008-08-29 00:00:00+09:00,2565.5035194546567,2634.88134765625,2565.5035194546567,2634.88134765625,2973000
2008-09-01 00:00:00+09:00,2634.881376869658,2634.881376869658,2590.59765625,2590.59765625,2379000
2008-09-02 00:00:00+09:00,2612.739526437142,2612.739526437142,2575.83642578125,2575.83642578125,2590000
2008-09-03 00:00:00+09:00,2575.8368351551712,2671.784912109375,2575.8368351551712,2671.784912109375,3589000
2008-09-04 00:00:00+09:00,2671.046714066486,2671.046714066486,2531.552978515625,2531.552978515625,5007000
2008-09-05 00:00:00+09:00,2406.081537014101,2420.8427734375,2406.081537014101,2420.8427734375,4400000
2008-09-08 00:00:00+09:00,2420.8439418247767,2479.888916015625,2420.8439418247767,2479.888916015625,3116000
2008-09-09 00:00:00+09:00,2479.888909495549,2487.26953125,2479.888909495549,2487.26953125,2299000
2008-09-10 00:00:00+09:00,2494.64987387254,2531.552978515625,2479.888632015306,2531.552978515625,5741000
2008-09-11 00:00:00+09:00,2531.553261776706,2531.553261776706,2487.26953125,2487.26953125,3918000
2008-09-12 00:00:00+09:00,2487.269310570336,2487.269310570336,2457.746826171875,2457.746826171875,6703000
2008-09-16 00:00:00+09:00,2458.4849740246623,2458.4849740246623,2354.418212890625,2354.418212890625,10225000
2008-09-17 00:00:00+09:00,2321.943083763756,2321.943083763756,2221.566650390625,2221.566650390625,5396000
2008-09-18 00:00:00+09:00,2221.5675949346823,2221.5675949346823,2025.9810791015623,2025.9810791015625,9199000
2008-09-19 00:00:00+09:00,2025.9804939191365,2147.7607421875,2025.9804939191365,2147.7607421875,8128000
2008-09-22 00:00:00+09:00,2148.4986682173953,2148.4986682173953,2000.148193359375,2000.148193359375,6790000
2008-09-24 00:00:00+09:00,1968.41115628756,2014.9090576171875,1968.41115628756,2014.9090576171875,6573000
2008-09-25 00:00:00+09:00,2016.7629015771029,2016.7629015771029,1983.3973388671875,1983.3973388671875,3468000
2008-09-26 00:00:00+09:00,1983.3971474940083,1983.3971474940083,1861.0567626953125,1861.0567626953125,6821000
2008-09-29 00:00:00+09:00,1861.7986198649246,1894.4227294921875,1861.7986198649246,1894.4227294921875,5088000
2008-09-30 00:00:00+09:00,1895.1641362891419,1895.1641362891419,1820.2769775390625,1820.2769775390625,6670000
2008-10-01 00:00:00+09:00,1757.2532958984375,1757.2532958984375,1757.2532958984375,1757.2532958984375,5289000
2008-10-02 00:00:00+09:00,1757.2530732996324,1757.2530732996324,1701.643798828125,1701.643798828125,5291000
2008-10-03 00:00:00+09:00,1594.1327496871206,1594.1327496871206,1527.401611328125,1527.401611328125,8348000
2008-10-06 00:00:00+09:00,1451.772999739314,1451.772999739314,1433.236572265625,1433.236572265625,11106000
2008-10-07 00:00:00+09:00,1376.14453125,1462.153564453125,1376.14453125,1462.153564453125,10101000
2008-10-08 00:00:00+09:00,1462.1533396503712,1462.1533396503712,1273.081787109375,1273.081787109375,6131000
2008-10-09 00:00:00+09:00,1373.1785414514463,1373.1785414514463,1345.74462890625,1345.74462890625,5112000
2008-10-10 00:00:00+09:00,1346.4861101773163,1346.4861101773163,1292.3597412109375,1292.3597412109375,7951000
2008-10-14 00:00:00+09:00,1292.3598254859328,1479.948486328125,1292.3598254859328,1479.948486328125,5318000
2008-10-15 00:00:00+09:00,1484.3969129660447,1484.3969129660447,1413.217041015625,1413.217041015625,4135000
2008-10-16 00:00:00+09:00,1413.2170787939601,1413.2170787939601,1212.2822265625,1212.2822265625,5309000
2008-10-17 00:00:00+09:00,1212.2823536079168,1255.286865234375,1212.2823536079168,1255.286865234375,4982000
2008-10-20 00:00:00+09:00,1255.2866105060189,1307.9300537109375,1255.2866105060189,1307.9300537109375,4722000
2008-10-21 00:00:00+09:00,1335.3638916015625,1335.3638916015625,1335.3638916015625,1335.3638916015625,3489000
2008-10-22 00:00:00+09:00,1335.3641263173643,1335.3641263173643,1200.4189453125,1200.4189453125,4700000
2008-10-23 00:00:00+09:00,1200.4189611524826,1200.4189611524826,1148.5169677734375,1148.5169677734375,8242000
2008-10-24 00:00:00+09:00,1148.516911865774,1148.516911865774,1006.1571655273438,1006.1571655273438,5835000
2008-10-27 00:00:00+09:00,1006.1572149367561,1006.1572149367561,918.6652832031251,918.665283203125,6732000
2008-10-28 00:00:00+09:00,932.2661457673454,1017.27880859375,932.2661457673454,1017.27880859375,6014000
2008-10-29 00:00:00+09:00,1018.020586843589,1078.820068359375,1018.020586843589,1078.820068359375,6314000
2008-10-31 00:00:00+09:00,1004.6743774414062,1004.6743774414062,1004.6743774414062,1004.6743774414062,1440000
2008-11-04 00:00:00+09:00,1005.4158187002506,1005.4158187002506,943.1334228515626,943.1334228515625,12877000
2008-11-05 00:00:00+09:00,942.3919582288452,1081.04443359375,942.3919582288452,1081.04443359375,11827000
2008-11-06 00:00:00+09:00,1081.044439084169,1081.044439084169,989.1037597656251,989.103759765625,7973000
2008-11-07 00:00:00+09:00,989.1038657924107,989.1038657924107,908.2850341796875,908.2850341796875,7698000
2008-11-10 00:00:00+09:00,908.2847944969527,954.255126953125,908.2847944969527,954.255126953125,6226000
2008-11-11 00:00:00+09:00,954.9965719635954,954.9965719635954,863.0559082031251,863.055908203125,7209000
2008-11-12 00:00:00+09:00,863.0559310913086,863.0559310913086,830.4318237304688,830.4318237304688,5834000
2008-11-13 00:00:00+09:00,830.4319433593749,830.4319433593749,741.4570922851562,741.4570922851562,9442000
2008-11-14 00:00:00+09:00,741.4570527918198,756.2861938476562,741.4570527918198,756.2861938476562,6846000
2008-11-17 00:00:00+09:00,756.2862327420285,764.4422607421875,756.2862327420285,764.4422607421875,4614000
2008-11-18 00:00:00+09:00,764.4420887123666,764.4420887123666,759.9933471679688,759.9933471679688,5342000
2008-11-19 00:00:00+09:00,759.9935023112292,770.3739013671875,759.9935023112292,770.3739013671875,4657000
2008-11-20 00:00:00+09:00,770.373821990502,770.373821990502,730.3351440429688,730.3351440429688,7089000
2008-11-21 00:00:00+09:00,719.1541340415245,754.0619506835938,719.1541340415245,754.0619506835938,5495000
2008-11-25 00:00:00+09:00,754.0618835449219,778.5299682617188,754.0618835449219,778.5299682617188,6147000
2008-11-26 00:00:00+09:00,778.5298931179334,778.5298931179334,737.749755859375,737.749755859375,5000
2008-11-27 00:00:00+09:00,737.7498989368567,751.8375854492188,737.7498989368567,751.8375854492188,3091000
2008-11-28 00:00:00+09:00,751.8375198761327,797.807861328125,751.8375198761327,797.807861328125,3692000
2008-12-01 00:00:00+09:00,797.8077743218263,797.8077743218263,761.4763793945312,761.4763793945312,2878000
2008-12-02 00:00:00+09:00,761.4763384695943,761.4763384695943,706.6085205078125,706.6085205078125,4405000
2008-12-03 00:00:00+09:00,706.608514761825,708.8328857421875,706.608514761825,708.8328857421875,5657000
2008-12-04 00:00:00+09:00,708.8329819525021,708.8329819525021,650.9993286132812,650.9993286132812,7541000
2008-12-05 00:00:00+09:00,650.9992276574666,666.56982421875,650.9992276574666,666.56982421875,5083000
2008-12-08 00:00:00+09:00,666.5698571583581,700.6768798828125,666.5698571583581,700.6768798828125,4187000
2008-12-09 00:00:00+09:00,700.6768876662543,700.6768876662543,697.7110595703125,697.7110595703125,3585000
2008-12-10 00:00:00+09:00,697.711049192577,771.8567504882812,697.711049192577,771.8567504882812,5270000
2008-12-11 00:00:00+09:00,780.0129065352879,791.876220703125,774.0812494513693,791.876220703125,4848000
2008-12-12 00:00:00+09:00,792.6175766940928,792.6175766940928,714.7645874023438,714.7645874023438,8226000
2008-12-15 00:00:00+09:00,743.6815501825414,754.0619506835938,743.6815501825414,754.0619506835938,3612000
2008-12-16 00:00:00+09:00,754.0619004010669,754.0619004010669,728.1109008789062,728.1109008789062,2758000
2008-12-17 00:00:00+09:00,728.1108066073887,740.715576171875,728.1108066073887,740.715576171875,3257000
2008-12-18 00:00:00+09:00,740.7157003215415,740.7157003215415,739.9742431640625,739.9742431640625,2325000
2008-12-19 00:00:00+09:00,740.715468818808,740.715468818808,710.3157348632812,710.3157348632812,3901000
2008-12-22 00:00:00+09:00,710.3158069393498,729.5936889648438,710.3158069393498,729.5936889648438,1899000
2008-12-24 00:00:00+09:00,730.3351440429688,730.3351440429688,730.3351440429688,730.3351440429688,3120000
2008-12-25 00:00:00+09:00,742.6437339214059,742.6437339214059,742.1984252929688,742.1984252929688,2043000
2008-12-26 00:00:00+09:00,757.7688936831346,794.8417358398438,757.7688936831346,794.8417358398438,4348000
2008-12-29 00:00:00+09:00,762.2176442700763,765.1834716796875,762.2176442700763,765.1834716796875,5714000
2008-12-30 00:00:00+09:00,769.6322872976725,800.0320211890064,766.666459600957,784.46142578125,2012000
2009-01-05 00:00:00+09:00,828.9488731597928,828.9488731597928,808.929535435898,820.7928466796875,1768000
2009-01-06 00:00:00+09:00,808.1882203930486,812.636962890625,808.1882203930486,812.636962890625,4746000
2009-01-07 00:00:00+09:00,812.6370467232108,934.9774780273438,812.6370467232108,934.9774780273438,9561000
2009-01-08 00:00:00+09:00,934.9774961021325,934.9774961021325,863.797607421875,863.797607421875,4489000
2009-01-09 00:00:00+09:00,864.5389126963607,864.5389126963607,828.948974609375,828.948974609375,4523000
2009-01-13 00:00:00+09:00,778.4014571389173,778.4014571389173,772.59814453125,772.59814453125,7129000
2009-01-14 00:00:00+09:00,772.598254383218,800.0321655273438,772.598254383218,800.0321655273438,2822000
2009-01-15 00:00:00+09:00,800.0321241496335,800.0321241496335,745.90576171875,745.90576171875,6047000
2009-01-16 00:00:00+09:00,745.9058114342454,795.5834350585938,745.9058114342454,795.5834350585938,4233000
2009-01-19 00:00:00+09:00,795.5834231796476,800.0321655273438,795.5834231796476,800.0321655273438,3707000
2009-01-20 00:00:00+09:00,800.0320595684309,800.0320595684309,769.63232421875,769.63232421875,2716000
2009-01-21 00:00:00+09:00,769.6323625905575,769.6323625905575,754.80322265625,754.80322265625,4239000
2009-01-22 00:00:00+09:00,754.8032479205535,754.8032479205535,745.164306640625,745.164306640625,4044000
2009-01-23 00:00:00+09:00,745.1643343659597,745.1643343659597,688.8135986328125,688.8135986328125,5266000
2009-01-26 00:00:00+09:00,688.8135549130648,688.8135549130648,682.1404418945312,682.1404418945312,2990000
